"Date","GOOGL P/S (LTM)","MMM P/S (LTM)","NVDA P/S (LTM)","PG P/S (LTM)","GOOGL Open","GOOGL Low","GOOGL High","GOOGL Close","GOOGL Adj. Close","MMM Open","MMM Low","MMM High","MMM Close","MMM Adj. Close","NVDA Open","NVDA Low","NVDA High","NVDA Close","NVDA Adj. Close","PG Open","PG Low","PG High","PG Close","PG Adj. Close","GOOGL P/FCF (LTM)","MMM P/FCF (LTM)","NVDA P/FCF (LTM)","NVDA P/FCF (LTM)","PG P/FCF (LTM)","GOOGL P/E (LTM)","MMM P/E (LTM)","NVDA P/E (LTM)","PG P/E (LTM)","GOOGL Debt/Equity (LTM)","MMM Debt/Equity (LTM)","NVDA Debt/Equity (LTM)","PG Debt/Equity (LTM)"
11-18-2021,8.338613933422517,2.916172609183038,32.57015737002554,4.615399973177941,148.2415,147.8845,150.5805,149.8385,149.8385,135.487070179744,132.942642196576,135.806983639616,178.77,133.002160979808,323.16946295602503,312.7256387445749,327.093385437,316.75,316.260164338125,139.0478609924,138.54666834872498,140.02669968196224,147.12,139.1235127122,30.37938194328272,15.86092588021555,110.48183342649524,110.48183342649524,23.350345847117467,28.949405208281064,17.491350699718804,97.49249607875485,26.88755693865724,,,,
11-19-2021,8.292132219610384,2.923676325680802,33.91717887451594,4.6059884724130775,149.97545,148.899,150.9665,148.9265,148.9265,133.500630789376,132.518570866048,134.519889952224,179.23,133.344393983392,321.931380544725,318.556607520375,330.3683131056,329.85,329.33990594137504,139.908399305125,138.811449368025,140.17318032442498,146.82,138.83981876295,30.210038962716457,15.901738241878368,115.05108999441028,115.05108999441028,23.30273094936709,28.78803330898623,17.536358370526884,101.5245456403387,26.832729130847714,,,,
11-22-2021,8.139853955503533,2.9306906693653403,32.91175743593969,4.636732708237186,149.3325,146.1475,149.8295,146.302,146.302,133.3592736792,133.009600827712,135.613547594112,179.66,133.664307443264,334.651678867275,318.5066848425,345.934204067025,319.56,319.0658188347,138.981665737575,138.849275227925,140.84458933764998,147.8,139.7665523305,29.65525616741041,15.939888927790609,111.64058133035215,111.64058133035215,23.458272948645636,28.25936449097399,17.578430758467253,98.35738609921674,27.011833302980175,,,,
11-23-2021,8.116269128117553,2.9274281839438374,32.69547664167422,4.688182245728434,146.153,144.115,146.66,145.782,145.782,134.37109299414402,132.91288280496,134.89932219532798,179.46,133.515510485184,314.862329357625,308.322458556,323.099571207,317.46,316.96906636395,139.794921725425,139.64361828582497,141.37415137624998,149.44,141.3174125864,29.569331517948797,15.92214442278676,110.90693124650643,110.90693124650643,23.718567722896307,28.177484369143738,17.55886220601582,97.71102700919184,27.31155865220295,,,,
11-24-2021,8.12499838013461,2.8975764421672423,33.65123177061877,4.663712343747569,145.4735,144.373,146.24925,146.12,146.12,133.150957937888,132.087059687616,133.5452698768,177.63,132.15401831875198,314.12347372507503,308.8017162636,328.041916316625,326.74,326.23471537755,140.683829433075,139.6530747508,140.7878505478,148.66,140.57980831835,29.601134079288443,15.759782201077753,114.14896590273896,114.14896590273896,23.59476898878468,28.207789963793477,17.37980995006649,100.56731860701613,27.16900635194351,,,,
11-26-2021,7.907186705785712,2.8631572208005434,32.44520886545275,4.626380057390651,144.3485,141.8425,144.5575,142.183,142.183,129.840225620608,129.0047307009888,131.55883048643202,175.52,130.584210411008,325.495859745,313.01519027625,326.59415865825,315.03,314.54282421922494,140.50415659855,139.303185546725,141.5774653732125,147.47,139.454488986325,28.807598834752284,15.572577672363357,110.05799329234209,110.05799329234209,23.405896561093986,27.451606925441396,17.173361720685154,96.96309720502016,26.951522714359488,,,,
11-29-2021,8.091911368441954,2.8747390441034932,34.37422756859191,4.675006144662812,144,143.8935,146.2975,145.5305,145.5305,131.290995961888,130.18245862419198,131.55875608795296,176.23,131.112439612192,323.15947842045,319.8645816807,333.6033026319,333.76,333.2438593512,139.75709586552497,138.811449368025,141.52545481585,149.02,140.92024105745,29.480590908253248,15.635570665434951,116.60145332588039,116.60145332588039,23.651906866072014,28.092920836109965,17.242830082227314,102.72800470795649,27.23479972129983,,,,
11-30-2021,7.889522757117178,2.773765119798449,33.65329158770701,4.535715933405066,145.0085,141.6015,146,141.8975,141.8975,129.97414288288,126.432775280576,130.837165239744,170.04,126.507173759616,331.17706048717497,318.1473414071557,333.01421503297496,326.76,326.2546844487,139.776008795475,136.2865732197,140.46633073865,144.58,136.72157060855,28.743245232641375,15.086378232794457,114.15595304639463,114.15595304639463,22.947206379681248,27.39028248811087,16.637183380799314,100.5734744078735,26.42334816608142,,,,
12-01-2021,7.842891639220769,2.785020694559248,32.3751750844525,4.592812371347455,144,140.912,145.95025,141.0515,141.0515,128.37457558352,126.99820372128,129.93694364336,170.73,127.020523264992,331.7215873448954,313.35308512998,332.41929225432915,314.35,313.902301818385,136.976895162875,136.976895162875,139.832747585325,146.4,138.442647234,28.573357940541282,15.147596775365665,109.82043040804919,109.82043040804919,23.236070092542796,27.22839189837059,16.704694887096327,96.75379997586927,26.7559701999446,,,,
12-02-2021,7.9556213900129595,2.7773538537621016,33.086841888440304,4.619792006857839,141.25,140.2145,143.8645,142.966,142.966,127.623150945216,126.380696345248,128.545692085312,170.26,126.67085041350398,311.695449306794,309.808141050275,324.3173475245583,321.26,320.802460576346,139.019491597475,138.95329634265,140.39067901885,147.26,139.25590322185,28.98405691078146,15.105897188298693,112.2344885410844,112.2344885410844,23.37256613268184,27.61975900815261,16.658708788495886,98.88062917209403,26.913143248907932,,,,
12-03-2021,7.894351298085365,2.815361809120761,31.61098294471451,4.701985780173196,143.681,140.301,144.4,142.0015,142.0015,126.40301588896,125.86742123835104,128.64241010806398,172.59,128.404334975136,319.544255072,300.87088766623003,320.832417850259,306.93,306.492869403903,139.97459455995,139.6332161743525,141.846974625,149.88,141.7334970453,28.760836656284745,15.312620672671287,107.2282001117943,107.2282001117943,23.788402906211058,27.407045872309833,16.886682425743583,94.46999785778131,27.391972770263163,,,,
12-06-2021,7.961620613323022,2.890562098482704,30.935362939770947,4.77319946926288,143.0405,140.15,143.8525,143.155,143.155,129.840225620608,129.4533535296,132.637608432512,177.2,131.83410485887998,298.37444817348,279.980681990898,301.97930680101103,300.37,299.942212174927,142.02664745952498,142.02664745952498,144.10234152153748,152.15,143.880114594625,29.005913384501746,15.72163151516551,104.93641699273337,104.93641699273337,24.14868896569817,27.64058668382205,17.337737562126122,92.45089517656068,27.806836515840622,,,,
12-07-2021,8.193294292889092,2.879959020806205,33.39684436022081,4.760650801589359,145.5965,145.2275,147.53117,147.2695,147.2695,131.767146227744,131.075240372672,132.682247519936,176.55,131.35051474512,309.129109508247,306.07346756912096,324.027860400979,324.27,323.808173725617,143.68625706263748,143.047945676825,144.28674258855,151.75,143.501855995625,29.849950925265386,15.663961873595074,113.28605366126328,113.28605366126328,24.08520243542992,28.444894843355573,17.274139766319394,99.8070772011297,27.733732772170114,,,,
12-08-2021,8.237994654930814,2.8716396829530657,32.77786932520392,4.781983536648603,147.5965,146.406,148.393,148.1865,148.1865,131.3133155056,129.773266989472,131.55883048643202,176.04,130.971082502016,319.534269314029,313.7626010643707,322.44012488359,318.26,317.806733185046,143.42620427582497,142.1117556443,144.36239430835,152.43,144.144895613925,30.01280405437183,15.618713385681293,111.18641699273337,111.18641699273337,24.19312953695809,28.600082372606188,17.224239957398453,97.95725904348703,27.85800913649305,,,,
12-09-2021,8.205816047769742,2.8700084402140065,31.40191151025789,4.8099043222406594,147.591,147.115005,149.1,147.6385,147.6385,131.305875657696,130.6749765554368,131.97918189300802,175.94,130.896684022976,316.888043451714,303.846643541588,321.591335456055,304.9,304.46576053579,144.031418034225,143.360009021,145.80923344952498,153.32,144.9865209967,29.89557039837646,15.609841133025403,106.51900503074343,106.51900503074343,24.334387066898408,28.488366978995014,17.214455681002946,93.84518407075723,28.020664966267542,,,,
12-10-2021,8.231433731988629,2.8889308557719526,31.101178215374475,4.87703969432705,148.7,146.70375,148.9775,148.0015,148.0015,132.384653603776,131.02316143734402,132.384653603776,177.1,131.75970637984,311.05636079665,298.18471877203103,312.604153282155,301.98,301.549919208258,145.49244187286249,145.090542111425,147.3317243105,155.46,147.01020450135,29.98890118687461,15.712759262663587,105.4988820570151,105.4988820570151,24.674040004000787,28.577304628210047,17.327953285900406,92.94643714557976,28.411769995097334,,,,
12-13-2021,8.116161852773713,2.8478235392345583,29.003254510999422,4.946371083266354,147.7815,145.5175,147.97,145.8265,145.8265,131.68530790079998,129.758387293664,131.95916870214623,174.58,129.884864708032,302.059192864779,280.759571112636,302.508551973474,281.61,281.208930221331,146.85890106175,146.490098927725,149.72420994917502,157.67,149.100083260825,29.568940690567935,15.489178498383373,98.38247624371157,98.38247624371157,25.02480308395094,28.177111938255045,17.08138952365406,86.67675397233829,28.815668179127986,,,,
12-14-2021,8.01456454257347,2.8501072790579176,29.184518414764767,4.9645666514039775,143.968,141.21475,144.48,143.907,143.907,130.08574060144,129.6393497272,131.38771398464,174.72,129.989022578688,276.595510038729,272.11190470975,286.37156709233795,283.37,282.966423624227,149.31758195525,148.14498029835,150.006390864029,158.25,149.648558229375,29.198799619686564,15.501599652040031,98.99734488541084,98.99734488541084,25.116858552895653,27.82439364184016,17.09508751053985,87.21846444778772,28.92166860751442,,,,
12-15-2021,8.15157935156557,2.867398451876805,31.36998434539013,4.983703369623273,143.409,141.67789,146.721,146.441,146.441,130.256857103232,129.364075354752,131.104999764288,175.78,130.777646456512,283.5955263764,277.983530396698,304.5656181155,304.59,304.15620203868895,149.0717138659,149.0717138659,150.96300686089998,158.86,150.22540259285,29.697974332353525,15.595645529022326,106.4107043040805,106.4107043040805,25.213675511641636,28.300071884857157,17.198800839041805,93.74976915746784,29.03315181671201,,,,
12-16-2021,8.026622626892689,2.9086688926569666,29.236013841970834,5.054289625333817,147.1705,143.607,147.67675,144.445,144.445,131.469552311584,130.059701133776,133.128638394176,178.31,132.659927976224,311.076332312592,280.529898679303,311.15621837636,283.87,283.465711522777,150.10246854817498,149.80931813394997,152.5516929767,161.11,152.353107212225,29.242729840219926,15.820113518398768,99.17202347680268,99.17202347680268,25.57078724463829,27.866256039089837,17.446343028740934,87.37235946922223,29.444360375132373,,,,
12-17-2021,7.893856726248902,2.850596651871143,28.632487435115763,4.939783032733542,142.5,141.3,143.8345,141.725,141.725,132.325134820544,129.706308358336,132.66736782412798,174.75,130.0113421224,279.451436818435,277.20464127496,288.80809203726204,278.01,277.614057351771,151.92756628835,148.759650521725,152.9299515757,157.46,148.90149749635,28.75903482364946,15.504261327790609,97.12479038569033,97.12479038569033,24.991472655538793,27.405328853077062,17.098022793407566,85.56870981800989,28.777288713676434,,,,
12-20-2021,7.879776812252832,2.8161774304761367,28.548034934497817,4.952331700420027,140,139.321,141.7745,141.607,141.607,128.865605545184,127.191639766784,129.3616946034227,172.64,128.44153421465597,272.661121398155,271.063400122795,281.039172335824,277.19,276.795225198149,148.08824150849998,148.05798082058,149.84714399385,157.86,149.27975609535,28.707738638404482,15.317056798922248,96.83831749580771,96.83831749580771,25.054959185872633,27.356447211736622,16.89157456385644,85.31632198285732,28.850392457422462,,,,
12-21-2021,7.98206993746917,2.8207449100945476,29.944590920326274,4.949194533498406,142.0535,140.5025,143.869,143.4725,143.4725,129.036722046976,128.129060602688,129.445913681696,172.92,128.649849955968,283.335896669154,273.619754163371,290.78527211552,290.75,290.335913006825,149.081170330875,148.26791434302498,149.553993579625,157.76,149.1851914456,29.08041471454028,15.3418991060816,101.5756008943544,101.5756008943544,25.03908755328917,27.711581189104212,16.918970537458232,89.48995496416093,28.83211652148595,,,,
12-22-2021,8.139682885744742,2.8161774304761367,30.279311197165693,4.998134337460136,143.0675,143.0675,146.5,146.415,146.415,128.649849955968,127.63059079312,128.880485240992,172.64,128.44153421465597,288.498533540161,284.08482851697903,295.129076832905,294,293.5812843474,149.194647910575,148.721824661825,150.90626807105,159.32,150.66039998169998,29.654632923117926,15.317056798922248,102.71101173840134,102.71101173840134,25.286685021512426,28.2587705831848,16.89157456385644,90.49027260348517,29.117221122004835,,,,
12-23-2021,8.159332098348731,2.854185385834796,30.5264892477548,5.022604239428038,146.5,146.452,148.2435,146.9165,146.9165,128.701928891296,128.545692085312,130.658608890048,174.97,130.175018776288,297.126228427105,293.8909427020807,300.161898850289,296.4,295.97786626043995,150.83061635125,150.77387756139998,152.17343437769998,160.1,151.39800424975,29.726219273001416,15.523780283294842,103.54946897708217,103.54946897708217,25.41048375555847,28.326987318272696,17.119548201104138,91.22896870637075,29.259773422188758,,,,
12-27-2021,8.212453733418336,2.8824058849006398,31.870519897833073,5.081269260844201,147.256,147.16925,148.343995,147.9065,147.9065,130.30893603856,130.130379688864,131.484432007392,176.7,131.46211246368,296.17758141986,295.97786626043995,310.4222651654915,309.45,309.009280412595,151.93702275332498,151.880283963475,153.185276130025,161.97,153.16636320007498,29.919752929088165,15.677270252501925,108.10858021240917,108.10858021240917,25.707283284777336,28.51141122268114,17.288816180827755,95.24562876581116,29.601533424095706,,,,
12-28-2021,8.13424268708666,2.897739566438317,31.228886874845514,5.108562613044155,148.236,146.05428,148.299005,146.687,146.687,131.566270334336,131.4993117032,132.8012850864,177.64,132.161458166656,312.674053587952,299.6906709316376,312.85379723143,303.22,302.78815319666205,153.1569067351,153.13799380515,154.49972476155,162.84,153.9890756529,29.63481309764084,15.760669426327944,105.93208496366685,105.93208496366685,25.845366488161606,28.239883689436773,17.380788377689058,93.32809679873733,29.760534066637586,,,,
12-29-2021,8.134817859157225,2.910300135396026,30.89828623218258,5.150914366473074,146.6443,145.6475,147.417,146.655,146.655,132.042420600192,131.85642440259198,133.091439154656,178.41,132.73432645526398,302.29385817709755,293.24176857638605,305.04493449810803,300.01,299.582724887971,154.338964856975,154.2160308123,156.01275915755,164.19,155.265698424525,29.636908574437626,15.828985771054658,104.81064840693125,104.81064840693125,26.059633527972714,28.24188053081452,17.456127305136437,92.34009076112784,30.00725920170491,,,,
12-30-2021,8.108332906212116,2.897739566438317,30.47087418637225,5.1063665962042055,146.694,145.9945,147.3,146.2005,146.2005,133.076559458848,132.11681907923202,133.307194743872,177.64,132.161458166656,297.84520300101696,294.97929046334,304.136230522747,295.86,295.43863533000604,155.464284189,153.771576958475,155.643957023525,162.77,153.922880398075,29.540418137574438,15.760669426327944,103.36081609837898,103.36081609837898,25.83425634537942,28.14993195988271,17.380788377689058,91.0627620832215,29.747740911512242,,,,
12-31-2021,8.034173512156682,2.8975764421672423,30.290640191151027,5.131777648266742,146.05,144.852,146.6985,144.852,144.852,132.079619839712,131.32075535350398,132.68834819521726,177.63,132.15401831875198,296.31738203145403,292.88797317147345,299.87231186913,294.11,293.691127685081,154.00798858285,153.62972998385,154.830701035675,163.58,154.68885406105,29.270239355503435,15.759782201077753,102.74944102850755,102.74944102850755,25.96281656929232,27.892470664078342,17.37980995006649,90.52412950820076,29.895775992582838,0.1133,1.2117,,0.7942
